Order_ID,Order_Date,Ship_Date,Customer_ID,Product_ID,Category,Sub_Category,Quantity,Sales,Discount,Profit,Return_Status
ORD-101891,2024-10-24,2024-10-25,CUST-1016,PROD-297,Books,Fiction,5,25154.78,0.12,-916.38,No
ORD-101892,2024-02-29,2024-03-03,CUST-1015,PROD-467,Fashion,Men Clothing,1,41183.22,0.17,-2159.73,No
ORD-101893,2023-01-02,2023-01-05,CUST-1122,PROD-467,Home & Kitchen,Furniture,1,42362.91,0.06,7652.87,No
ORD-101894,2023-06-03,2023-06-08,CUST-1163,PROD-402,Electronics,Smartwatch,2,17777.45,0.3,3707.11,No
ORD-101895,2024-01-24,2024-01-29,CUST-1003,PROD-458,Books,Education,5,40535.68,0.12,-2880.13,Yes
ORD-101896,2023-05-25,2023-05-30,CUST-1180,PROD-346,Books,Fiction,1,3513.91,0.25,-177.95,No
ORD-101897,2023-02-08,2023-02-10,CUST-1075,PROD-204,Electronics,Headphones,1,474.3,0.17,88.28,Yes
ORD-101898,2023-09-30,2023-10-03,CUST-1288,PROD-202,Books,Fiction,4,34024.64,0.16,4159.09,No
ORD-101899,2023-04-15,2023-04-20,CUST-1162,PROD-290,Beauty,Skincare,4,31837.73,0.27,-544.94,Yes
ORD-101900,2024-02-02,2024-02-04,CUST-1141,PROD-476,Fashion,Women Clothing,1,48008.68,0.2,4619.57,No
ORD-101901,2023-04-17,2023-04-21,CUST-1155,PROD-255,Beauty,Skincare,4,40425.02,0.14,-2781.95,No
ORD-101902,2023-03-06,2023-03-08,CUST-1207,PROD-372,Electronics,Smartwatch,1,6024.65,0.13,954.21,No
ORD-101903,2024-05-28,2024-06-02,CUST-1046,PROD-455,Fashion,Women Clothing,3,45499.08,0.18,1951.57,No
ORD-101904,2024-06-14,2024-06-16,CUST-1005,PROD-212,Electronics,Laptop,1,18549.62,0.07,140.87,No
ORD-101905,2023-06-10,2023-06-12,CUST-1060,PROD-354,Beauty,Makeup,4,7939.24,0.05,-519.65,Yes
ORD-101906,2023-12-16,2023-12-17,CUST-1003,PROD-243,Electronics,Laptop,5,44358.35,0.18,10273.72,Yes
ORD-101907,2023-04-02,2023-04-04,CUST-1163,PROD-245,Fashion,Footwear,2,1415.49,0.01,67.56,Yes
ORD-101908,2023-02-07,2023-02-11,CUST-1173,PROD-218,Electronics,Smartwatch,4,41082.15,0.28,1726.82,No
ORD-101909,2023-10-01,2023-10-05,CUST-1145,PROD-234,Electronics,Smartwatch,5,2986.86,0.07,656.45,Yes
ORD-101910,2024-04-15,2024-04-16,CUST-1192,PROD-370,Home & Kitchen,Cookware,4,32632.07,0.29,-1995.92,No
ORD-101911,2024-01-24,2024-01-26,CUST-1193,PROD-449,Electronics,Headphones,4,37339.48,0.08,-2493.05,No
ORD-101912,2024-02-03,2024-02-07,CUST-1052,PROD-384,Electronics,Mobile,3,43782.32,0.06,9322.09,No
ORD-101913,2023-11-22,2023-11-25,CUST-1168,PROD-455,Home & Kitchen,Cookware,3,18101.45,0.08,3479.89,No
ORD-101914,2024-08-06,2024-08-07,CUST-1183,PROD-392,Books,Education,1,46508.06,0.28,2258.8,No
ORD-101915,2023-07-10,2023-07-12,CUST-1065,PROD-238,Books,Fiction,1,22669.47,0.27,662.88,No
ORD-101916,2024-04-26,2024-04-30,CUST-1269,PROD-475,Beauty,Skincare,1,39678.96,0.04,3192.73,No
ORD-101917,2023-08-13,2023-08-14,CUST-1102,PROD-398,Beauty,Makeup,5,21683.45,0.3,1991.89,No
ORD-101918,2023-06-18,2023-06-22,CUST-1244,PROD-457,Fashion,Footwear,4,36700.03,0.12,7275.1,No
ORD-101919,2024-11-13,2024-11-14,CUST-1032,PROD-381,Fashion,Men Clothing,5,15234.75,0.12,-913.36,Yes
ORD-101920,2024-04-07,2024-04-09,CUST-1292,PROD-219,Beauty,Skincare,4,18695.64,0.25,-1045.58,No
ORD-101921,2024-06-11,2024-06-12,CUST-1293,PROD-244,Electronics,Mobile,3,4557.85,0.12,495.82,No
ORD-101922,2024-05-13,2024-05-14,CUST-1290,PROD-399,Fashion,Women Clothing,2,8361.26,0.28,1050.28,Yes
ORD-101923,2024-10-19,2024-10-20,CUST-1231,PROD-293,Electronics,Headphones,3,47112.21,0.07,7742.91,No
ORD-101924,2023-09-06,2023-09-08,CUST-1155,PROD-355,Books,Fiction,3,6182.5,0.18,-367.11,No
ORD-101925,2024-05-11,2024-05-16,CUST-1175,PROD-328,Home & Kitchen,Furniture,3,1367.74,0.27,160.38,No
ORD-101926,2024-06-14,2024-06-16,CUST-1126,PROD-332,Fashion,Men Clothing,5,8424.87,0.05,753.63,No
ORD-101927,2023-07-03,2023-07-05,CUST-1024,PROD-329,Electronics,Laptop,4,42331.6,0.18,-648.05,No
ORD-101928,2023-04-25,2023-04-26,CUST-1225,PROD-286,Books,Education,1,24819.58,0.24,113.89,No
ORD-101929,2024-11-22,2024-11-27,CUST-1288,PROD-400,Beauty,Skincare,2,501.7,0.18,-24.64,No
ORD-101930,2023-04-05,2023-04-07,CUST-1172,PROD-342,Books,Fiction,3,26564.21,0.21,3638.99,No
ORD-101931,2023-02-10,2023-02-14,CUST-1229,PROD-303,Home & Kitchen,Decor,5,4145.56,0.06,53.3,Yes
ORD-101932,2024-04-18,2024-04-19,CUST-1124,PROD-413,Books,Education,3,11532.82,0.07,368.4,No
ORD-101933,2024-09-14,2024-09-18,CUST-1286,PROD-442,Beauty,Skincare,1,16111.69,0.29,2532.67,No
ORD-101934,2024-12-01,2024-12-03,CUST-1123,PROD-431,Fashion,Men Clothing,4,22683.21,0.02,1753.45,Yes
ORD-101935,2023-08-14,2023-08-19,CUST-1149,PROD-497,Fashion,Men Clothing,1,3756.92,0.2,34.65,Yes
ORD-101936,2023-02-02,2023-02-04,CUST-1158,PROD-306,Fashion,Footwear,3,45445.29,0.23,-103.61,No
ORD-101937,2023-02-20,2023-02-25,CUST-1151,PROD-250,Home & Kitchen,Cookware,3,11697.52,0.18,1083.13,No
ORD-101938,2023-03-10,2023-03-11,CUST-1291,PROD-216,Books,Education,4,14699.32,0.16,3630.96,No
ORD-101939,2024-12-06,2024-12-08,CUST-1027,PROD-347,Books,Fiction,2,15960.19,0.28,2020.24,No
ORD-101940,2023-03-12,2023-03-14,CUST-1190,PROD-218,Home & Kitchen,Furniture,1,34710.94,0.1,2588.93,No
ORD-101941,2023-06-17,2023-06-18,CUST-1082,PROD-335,Home & Kitchen,Decor,4,31938.54,0.28,-64.76,No
ORD-101942,2023-05-20,2023-05-22,CUST-1218,PROD-308,Fashion,Women Clothing,4,2172.81,0.16,390.59,No
ORD-101943,2023-04-30,2023-05-05,CUST-1097,PROD-310,Books,Fiction,1,2192.21,0.0,-29.16,No
ORD-101944,2023-12-03,2023-12-07,CUST-1015,PROD-369,Fashion,Footwear,4,30781.52,0.01,161.31,No
ORD-101945,2024-03-09,2024-03-12,CUST-1020,PROD-320,Home & Kitchen,Decor,2,30646.54,0.19,6302.8,No
ORD-101946,2024-04-25,2024-04-27,CUST-1252,PROD-203,Beauty,Skincare,4,32496.03,0.09,-844.21,No
ORD-101947,2023-05-03,2023-05-08,CUST-1089,PROD-423,Beauty,Makeup,3,21814.45,0.23,3773.87,No
ORD-101948,2024-12-25,2024-12-28,CUST-1292,PROD-416,Beauty,Makeup,2,2254.89,0.11,226.38,No
ORD-101949,2024-09-21,2024-09-22,CUST-1275,PROD-212,Electronics,Smartwatch,4,14895.53,0.2,-15.32,No
ORD-101950,2024-04-03,2024-04-04,CUST-1121,PROD-397,Electronics,Smartwatch,3,47225.25,0.11,5620.59,Yes
ORD-101951,2024-08-28,2024-08-30,CUST-1115,PROD-289,Beauty,Makeup,2,24471.72,0.13,1149.36,No
ORD-101952,2024-07-09,2024-07-10,CUST-1225,PROD-349,Home & Kitchen,Cookware,2,25710.3,0.2,-369.9,Yes
ORD-101953,2023-02-25,2023-02-27,CUST-1051,PROD-207,Beauty,Makeup,4,17307.91,0.26,-1189.96,No
ORD-101954,2023-02-27,2023-03-02,CUST-1242,PROD-227,Beauty,Skincare,3,32734.95,0.19,1036.86,No
ORD-101955,2024-09-08,2024-09-13,CUST-1232,PROD-269,Fashion,Women Clothing,5,45411.87,0.27,10312.32,No
ORD-101956,2023-10-22,2023-10-27,CUST-1236,PROD-362,Home & Kitchen,Decor,5,16133.7,0.07,1337.68,No
ORD-101957,2023-06-25,2023-06-30,CUST-1085,PROD-317,Beauty,Skincare,5,23393.03,0.15,1687.69,No
ORD-101958,2023-11-05,2023-11-10,CUST-1174,PROD-432,Books,Education,2,11030.17,0.2,186.04,No
ORD-101959,2024-10-30,2024-11-04,CUST-1111,PROD-364,Home & Kitchen,Cookware,3,30507.6,0.13,2346.74,Yes
ORD-101960,2024-03-03,2024-03-06,CUST-1245,PROD-491,Beauty,Makeup,2,16131.47,0.09,1087.36,No
ORD-101961,2023-04-28,2023-04-30,CUST-1001,PROD-320,Beauty,Skincare,2,2825.36,0.14,-75.46,No
ORD-101962,2024-12-22,2024-12-26,CUST-1110,PROD-417,Beauty,Skincare,3,15819.17,0.02,-1157.78,No
ORD-101963,2024-01-13,2024-01-15,CUST-1000,PROD-282,Electronics,Smartwatch,2,44699.4,0.12,2374.84,No
ORD-101964,2024-05-13,2024-05-17,CUST-1171,PROD-378,Electronics,Mobile,4,418.89,0.13,-22.71,No
ORD-101965,2024-07-05,2024-07-07,CUST-1264,PROD-358,Fashion,Men Clothing,5,10577.89,0.04,1997.03,Yes
ORD-101966,2024-02-26,2024-03-01,CUST-1064,PROD-458,Beauty,Skincare,4,23615.81,0.02,1442.97,Yes
ORD-101967,2024-02-04,2024-02-06,CUST-1239,PROD-378,Home & Kitchen,Furniture,4,22351.62,0.03,-61.08,Yes
ORD-101968,2024-11-27,2024-11-28,CUST-1299,PROD-292,Electronics,Smartwatch,4,47933.6,0.15,11792.32,No
ORD-101969,2024-09-21,2024-09-24,CUST-1057,PROD-350,Electronics,Mobile,2,29593.79,0.06,3063.37,Yes
ORD-101970,2024-08-27,2024-09-01,CUST-1058,PROD-226,Electronics,Laptop,2,24039.5,0.22,271.04,No
ORD-101971,2024-08-13,2024-08-16,CUST-1119,PROD-412,Home & Kitchen,Cookware,1,24365.42,0.21,334.13,Yes
ORD-101972,2023-02-27,2023-02-28,CUST-1111,PROD-205,Books,Fiction,5,43092.22,0.11,-502.49,No
ORD-101973,2023-01-18,2023-01-20,CUST-1270,PROD-341,Home & Kitchen,Cookware,2,31145.72,0.14,1223.63,No
ORD-101974,2024-10-29,2024-10-31,CUST-1005,PROD-356,Home & Kitchen,Decor,4,39849.33,0.05,1568.33,No
ORD-101975,2024-01-25,2024-01-26,CUST-1066,PROD-370,Books,Education,4,16629.83,0.21,1504.25,No
ORD-101976,2024-08-09,2024-08-13,CUST-1079,PROD-210,Fashion,Women Clothing,5,37720.89,0.28,1115.21,Yes
ORD-101977,2024-11-01,2024-11-06,CUST-1109,PROD-240,Home & Kitchen,Cookware,2,31343.89,0.07,2450.6,Yes
ORD-101978,2024-06-06,2024-06-07,CUST-1147,PROD-468,Home & Kitchen,Decor,5,2301.27,0.1,316.0,Yes
ORD-101979,2023-12-08,2023-12-13,CUST-1184,PROD-400,Beauty,Makeup,5,5584.77,0.11,-504.39,No
ORD-101980,2024-02-10,2024-02-13,CUST-1068,PROD-202,Books,Education,5,14813.13,0.05,2429.94,No
ORD-101981,2024-11-26,2024-11-30,CUST-1101,PROD-330,Fashion,Women Clothing,3,39087.75,0.06,3064.42,Yes
ORD-101982,2024-01-19,2024-01-24,CUST-1115,PROD-228,Fashion,Footwear,5,18949.73,0.22,4104.17,No
ORD-101983,2023-06-20,2023-06-23,CUST-1144,PROD-243,Home & Kitchen,Furniture,1,9047.31,0.15,455.43,No
ORD-101984,2023-07-31,2023-08-05,CUST-1120,PROD-471,Home & Kitchen,Decor,1,28078.37,0.05,4812.77,No
ORD-101985,2023-12-20,2023-12-25,CUST-1260,PROD-477,Electronics,Laptop,5,3603.18,0.03,-210.28,Yes
ORD-101986,2023-01-03,2023-01-08,CUST-1268,PROD-464,Home & Kitchen,Furniture,1,49371.97,0.18,6148.04,No
ORD-101987,2024-02-20,2024-02-25,CUST-1129,PROD-337,Beauty,Makeup,5,4192.96,0.04,825.06,Yes
ORD-101988,2024-05-25,2024-05-27,CUST-1167,PROD-364,Books,Fiction,4,41862.61,0.14,7564.51,No
ORD-101989,2024-10-10,2024-10-14,CUST-1120,PROD-307,Home & Kitchen,Cookware,4,44026.49,0.13,8722.44,No
ORD-101990,2023-07-14,2023-07-15,CUST-1003,PROD-476,Home & Kitchen,Decor,1,25423.28,0.05,-1579.04,Yes
ORD-101991,2024-11-13,2024-11-14,CUST-1296,PROD-391,Beauty,Skincare,2,45172.28,0.07,2280.14,Yes
ORD-101992,2024-02-04,2024-02-07,CUST-1000,PROD-226,Fashion,Footwear,5,38111.6,0.28,5636.13,No
ORD-101993,2023-05-31,2023-06-05,CUST-1045,PROD-272,Fashion,Men Clothing,1,14929.06,0.06,2143.15,No
ORD-101994,2023-01-12,2023-01-17,CUST-1139,PROD-488,Fashion,Women Clothing,4,5168.47,0.07,777.72,No
ORD-101995,2023-09-16,2023-09-20,CUST-1074,PROD-487,Fashion,Women Clothing,5,12012.44,0.17,-1159.31,No
ORD-101996,2024-09-10,2024-09-13,CUST-1072,PROD-340,Electronics,Smartwatch,5,43177.63,0.11,-301.35,No
ORD-101997,2024-05-13,2024-05-18,CUST-1266,PROD-471,Fashion,Women Clothing,1,7532.74,0.08,1503.6,No
ORD-101998,2024-05-02,2024-05-04,CUST-1200,PROD-255,Books,Education,3,4895.94,0.07,-468.04,Yes
ORD-101999,2024-04-16,2024-04-21,CUST-1299,PROD-301,Books,Fiction,2,21664.76,0.16,4331.51,No
ORD-102000,2024-05-18,2024-05-20,CUST-1231,PROD-399,Home & Kitchen,Furniture,2,556.07,0.12,67.93,No
ORD-102001,2023-04-19,2023-04-24,CUST-1224,PROD-432,Beauty,Makeup,5,39921.03,0.18,5807.28,Yes
ORD-102002,2023-10-30,2023-10-31,CUST-1183,PROD-308,Home & Kitchen,Cookware,5,13618.72,0.28,1451.28,Yes
ORD-102003,2024-11-08,2024-11-13,CUST-1111,PROD-402,Books,Education,2,26612.82,0.03,-1524.04,No
ORD-102004,2024-06-23,2024-06-24,CUST-1265,PROD-420,Books,Education,2,34690.64,0.25,7316.24,No
ORD-102005,2024-06-30,2024-07-02,CUST-1124,PROD-214,Fashion,Women Clothing,4,15260.27,0.06,2929.53,No
ORD-102006,2024-02-05,2024-02-09,CUST-1200,PROD-498,Beauty,Makeup,5,18813.52,0.22,2118.67,No
ORD-102007,2023-03-01,2023-03-03,CUST-1043,PROD-302,Beauty,Skincare,4,24924.12,0.15,-764.42,No
ORD-102008,2023-11-27,2023-12-02,CUST-1162,PROD-294,Beauty,Makeup,3,48816.2,0.28,5098.89,Yes
ORD-102009,2024-04-06,2024-04-07,CUST-1251,PROD-342,Home & Kitchen,Furniture,2,25834.24,0.2,6358.03,Yes
ORD-102010,2024-10-10,2024-10-13,CUST-1067,PROD-206,Beauty,Makeup,4,12732.25,0.09,1881.0,No
ORD-102011,2023-07-19,2023-07-21,CUST-1164,PROD-253,Beauty,Makeup,2,17635.88,0.06,-1593.55,No
ORD-102012,2023-11-21,2023-11-22,CUST-1013,PROD-393,Fashion,Men Clothing,2,23670.57,0.06,1040.48,No
ORD-102013,2024-06-30,2024-07-04,CUST-1071,PROD-228,Electronics,Smartwatch,3,2638.7,0.01,586.17,No
ORD-102014,2024-09-24,2024-09-27,CUST-1176,PROD-367,Beauty,Skincare,4,16640.1,0.3,-617.69,No
ORD-102015,2024-11-21,2024-11-26,CUST-1156,PROD-459,Books,Education,3,13422.5,0.17,2217.2,No
ORD-102016,2024-09-17,2024-09-21,CUST-1020,PROD-438,Beauty,Makeup,5,32207.56,0.27,2294.89,No
ORD-102017,2023-12-28,2023-12-29,CUST-1024,PROD-287,Beauty,Makeup,4,2522.92,0.18,628.97,No
ORD-102018,2024-01-29,2024-01-31,CUST-1199,PROD-340,Fashion,Men Clothing,2,31753.85,0.18,3301.48,Yes
ORD-102019,2023-01-15,2023-01-18,CUST-1218,PROD-377,Home & Kitchen,Furniture,4,4954.72,0.23,684.45,Yes
ORD-102020,2024-07-01,2024-07-03,CUST-1098,PROD-464,Home & Kitchen,Decor,4,14980.97,0.29,577.27,Yes
ORD-102021,2023-06-04,2023-06-08,CUST-1045,PROD-246,Home & Kitchen,Furniture,4,21771.54,0.2,-216.47,Yes
ORD-102022,2023-03-10,2023-03-13,CUST-1282,PROD-438,Books,Fiction,4,22932.24,0.03,400.44,No
ORD-102023,2024-01-27,2024-02-01,CUST-1147,PROD-219,Home & Kitchen,Decor,5,49873.18,0.12,4998.97,Yes
ORD-102024,2024-03-29,2024-03-30,CUST-1134,PROD-389,Books,Fiction,2,5028.59,0.21,1252.31,No
ORD-102025,2024-12-21,2024-12-26,CUST-1252,PROD-494,Fashion,Footwear,5,6278.98,0.08,-16.88,No
ORD-102026,2023-01-10,2023-01-15,CUST-1054,PROD-475,Home & Kitchen,Cookware,1,10525.66,0.21,-850.48,No
ORD-102027,2024-07-14,2024-07-15,CUST-1206,PROD-381,Books,Education,4,42218.96,0.07,8904.3,No
ORD-102028,2024-05-17,2024-05-18,CUST-1027,PROD-326,Books,Education,4,29186.04,0.16,-833.86,Yes
ORD-102029,2023-04-17,2023-04-22,CUST-1278,PROD-213,Fashion,Footwear,1,29300.68,0.21,5567.49,No
ORD-102030,2024-05-07,2024-05-12,CUST-1144,PROD-251,Books,Fiction,1,1853.11,0.18,52.1,No
ORD-102031,2023-11-16,2023-11-19,CUST-1015,PROD-314,Electronics,Headphones,1,42122.91,0.2,-3320.26,No
ORD-102032,2023-10-30,2023-11-04,CUST-1273,PROD-409,Books,Fiction,4,49813.78,0.15,-1754.93,No
ORD-102033,2024-11-07,2024-11-11,CUST-1195,PROD-275,Beauty,Skincare,4,7672.38,0.17,-218.89,Yes
ORD-102034,2023-08-27,2023-08-28,CUST-1256,PROD-224,Beauty,Skincare,3,34604.13,0.03,6346.26,No
ORD-102035,2024-01-25,2024-01-30,CUST-1213,PROD-302,Beauty,Makeup,2,1069.63,0.12,2.35,No
ORD-102036,2024-06-11,2024-06-16,CUST-1011,PROD-441,Fashion,Footwear,4,35951.94,0.04,8890.09,Yes
ORD-102037,2023-10-24,2023-10-25,CUST-1040,PROD-306,Fashion,Men Clothing,3,43561.15,0.26,-287.3,No
ORD-102038,2023-10-17,2023-10-19,CUST-1195,PROD-353,Books,Education,1,41267.68,0.0,-581.99,No
ORD-102039,2023-01-15,2023-01-18,CUST-1107,PROD-482,Books,Fiction,2,45327.32,0.22,2881.12,No
ORD-102040,2024-10-19,2024-10-23,CUST-1084,PROD-235,Books,Fiction,4,12259.25,0.1,2182.09,Yes
ORD-102041,2023-11-25,2023-11-28,CUST-1016,PROD-383,Beauty,Makeup,5,46220.86,0.26,-2462.81,No
ORD-102042,2023-01-26,2023-01-29,CUST-1025,PROD-345,Books,Education,5,23213.64,0.24,634.9,No
ORD-102043,2024-05-14,2024-05-19,CUST-1199,PROD-237,Books,Fiction,5,5573.46,0.0,101.58,No
ORD-102044,2024-09-21,2024-09-24,CUST-1223,PROD-424,Fashion,Women Clothing,1,24403.95,0.13,-1893.49,No
ORD-102045,2024-08-18,2024-08-20,CUST-1102,PROD-408,Beauty,Skincare,1,36042.06,0.28,5113.37,No
ORD-102046,2024-07-15,2024-07-19,CUST-1066,PROD-474,Beauty,Makeup,1,16064.38,0.16,-1474.81,No
ORD-102047,2023-01-30,2023-02-03,CUST-1033,PROD-429,Electronics,Smartwatch,4,20301.01,0.06,4625.78,No
ORD-102048,2024-12-04,2024-12-07,CUST-1062,PROD-451,Books,Fiction,2,32200.3,0.26,3449.47,No
ORD-102049,2024-09-19,2024-09-23,CUST-1299,PROD-394,Beauty,Skincare,4,48262.69,0.07,-437.18,No
ORD-102050,2023-01-11,2023-01-13,CUST-1230,PROD-269,Home & Kitchen,Furniture,1,41367.7,0.29,4032.53,No
ORD-102051,2024-12-16,2024-12-18,CUST-1252,PROD-491,Electronics,Smartwatch,2,501.25,0.09,-26.72,Yes
ORD-102052,2023-02-16,2023-02-21,CUST-1268,PROD-376,Beauty,Skincare,2,9229.93,0.01,222.84,No
ORD-102053,2024-09-13,2024-09-16,CUST-1150,PROD-394,Books,Education,4,8548.46,0.09,-71.25,No
ORD-102054,2023-02-06,2023-02-10,CUST-1233,PROD-243,Home & Kitchen,Decor,2,46785.87,0.18,-2308.57,Yes
ORD-102055,2024-03-13,2024-03-14,CUST-1100,PROD-387,Beauty,Makeup,2,8870.28,0.29,1876.48,Yes
ORD-102056,2023-07-19,2023-07-22,CUST-1276,PROD-329,Fashion,Men Clothing,3,13358.55,0.29,633.92,No
ORD-102057,2023-05-22,2023-05-26,CUST-1068,PROD-458,Books,Education,4,27067.43,0.26,5722.29,No
ORD-102058,2023-02-04,2023-02-06,CUST-1091,PROD-260,Home & Kitchen,Decor,3,33877.7,0.13,7902.93,No
ORD-102059,2024-06-10,2024-06-13,CUST-1159,PROD-215,Books,Education,2,46079.73,0.03,4244.22,Yes
ORD-102060,2023-07-26,2023-07-29,CUST-1138,PROD-229,Books,Education,2,21010.78,0.23,3402.12,No
ORD-102061,2023-11-01,2023-11-02,CUST-1099,PROD-269,Home & Kitchen,Furniture,2,49826.6,0.16,6424.7,No
ORD-102062,2024-04-08,2024-04-09,CUST-1291,PROD-383,Electronics,Headphones,3,31295.02,0.06,2930.2,Yes
ORD-102063,2024-11-07,2024-11-10,CUST-1123,PROD-366,Books,Education,4,26827.74,0.23,5195.54,No
ORD-102064,2024-11-03,2024-11-08,CUST-1090,PROD-446,Electronics,Headphones,1,7894.9,0.11,-388.9,Yes
ORD-102065,2024-05-29,2024-06-03,CUST-1197,PROD-280,Beauty,Skincare,3,26370.24,0.15,-2439.62,No
ORD-102066,2023-07-19,2023-07-22,CUST-1243,PROD-494,Electronics,Smartwatch,3,15165.69,0.07,3120.92,No
ORD-102067,2023-01-18,2023-01-23,CUST-1205,PROD-448,Electronics,Mobile,4,17961.39,0.01,3982.69,No
ORD-102068,2023-05-14,2023-05-16,CUST-1187,PROD-220,Electronics,Mobile,3,41208.62,0.25,1040.21,No
ORD-102069,2024-06-27,2024-06-28,CUST-1076,PROD-312,Fashion,Footwear,3,8600.58,0.12,618.84,No
ORD-102070,2023-08-01,2023-08-04,CUST-1090,PROD-277,Books,Education,4,24459.11,0.07,4933.72,Yes
ORD-102071,2023-05-01,2023-05-06,CUST-1051,PROD-325,Fashion,Footwear,1,34723.9,0.09,1570.53,Yes
ORD-102072,2023-12-25,2023-12-27,CUST-1084,PROD-338,Electronics,Mobile,5,13748.63,0.28,101.09,Yes
ORD-102073,2023-11-30,2023-12-05,CUST-1250,PROD-409,Books,Education,5,22360.5,0.04,4525.22,No
ORD-102074,2024-12-23,2024-12-28,CUST-1091,PROD-261,Books,Fiction,4,5771.81,0.04,806.51,Yes
ORD-102075,2023-06-09,2023-06-14,CUST-1108,PROD-404,Electronics,Laptop,1,45491.83,0.28,-3388.6,No
ORD-102076,2024-01-18,2024-01-19,CUST-1120,PROD-362,Books,Fiction,3,15894.78,0.21,-1338.06,No
ORD-102077,2024-06-24,2024-06-28,CUST-1046,PROD-353,Books,Fiction,1,6066.48,0.25,865.64,No
ORD-102078,2023-10-20,2023-10-21,CUST-1299,PROD-408,Home & Kitchen,Cookware,4,7086.59,0.11,328.15,No
ORD-102079,2024-04-14,2024-04-17,CUST-1029,PROD-386,Fashion,Women Clothing,1,30878.09,0.19,2296.73,No
ORD-102080,2024-10-22,2024-10-26,CUST-1256,PROD-356,Fashion,Men Clothing,4,9985.44,0.08,-139.71,Yes
ORD-102081,2023-04-01,2023-04-05,CUST-1014,PROD-472,Home & Kitchen,Cookware,5,891.53,0.15,-20.19,No
ORD-102082,2023-02-05,2023-02-06,CUST-1041,PROD-432,Fashion,Women Clothing,4,34012.28,0.1,-2406.06,Yes
ORD-102083,2023-08-19,2023-08-24,CUST-1077,PROD-487,Fashion,Men Clothing,4,34340.16,0.17,6470.05,No
ORD-102084,2023-01-16,2023-01-17,CUST-1288,PROD-367,Beauty,Skincare,5,10850.09,0.0,473.91,No
ORD-102085,2023-04-05,2023-04-08,CUST-1056,PROD-217,Books,Education,1,44312.76,0.22,9937.38,Yes
ORD-102086,2024-09-13,2024-09-18,CUST-1250,PROD-333,Fashion,Women Clothing,4,45373.23,0.28,10243.82,No
ORD-102087,2024-06-23,2024-06-27,CUST-1210,PROD-243,Books,Fiction,3,39425.02,0.11,-3056.39,No
ORD-102088,2024-07-17,2024-07-20,CUST-1208,PROD-447,Beauty,Makeup,4,3700.41,0.22,-65.5,Yes
ORD-102089,2024-02-27,2024-03-03,CUST-1271,PROD-470,Electronics,Headphones,5,18605.13,0.0,3902.89,No
ORD-102090,2024-03-16,2024-03-20,CUST-1234,PROD-325,Home & Kitchen,Decor,1,27503.09,0.15,-1129.31,No
ORD-102091,2024-08-22,2024-08-23,CUST-1283,PROD-250,Books,Fiction,2,42862.26,0.2,9250.45,No
ORD-102092,2024-06-28,2024-06-29,CUST-1052,PROD-406,Beauty,Makeup,2,27996.52,0.07,5143.14,No
ORD-102093,2024-05-23,2024-05-28,CUST-1233,PROD-484,Fashion,Men Clothing,4,44967.57,0.23,9834.23,No
ORD-102094,2024-03-27,2024-03-30,CUST-1143,PROD-288,Books,Education,2,9924.52,0.02,651.78,No
ORD-102095,2024-12-10,2024-12-13,CUST-1121,PROD-256,Fashion,Women Clothing,5,27376.88,0.29,3873.29,No
ORD-102096,2023-01-26,2023-01-29,CUST-1015,PROD-383,Fashion,Women Clothing,2,45698.29,0.26,10058.83,Yes
ORD-102097,2023-04-05,2023-04-09,CUST-1095,PROD-241,Beauty,Makeup,2,37923.14,0.18,147.54,Yes
ORD-102098,2023-02-11,2023-02-13,CUST-1068,PROD-404,Fashion,Footwear,5,41916.95,0.29,6639.09,Yes
ORD-102099,2024-11-22,2024-11-27,CUST-1252,PROD-219,Beauty,Skincare,2,47492.67,0.1,2611.23,No
ORD-102100,2024-08-01,2024-08-05,CUST-1157,PROD-362,Books,Education,3,18565.91,0.0,4326.63,Yes
ORD-102101,2024-05-05,2024-05-08,CUST-1146,PROD-496,Beauty,Makeup,5,34019.69,0.03,-1455.54,No
ORD-102102,2024-04-15,2024-04-17,CUST-1299,PROD-210,Electronics,Laptop,5,5852.12,0.06,1323.13,No
ORD-102103,2023-08-20,2023-08-25,CUST-1274,PROD-310,Books,Fiction,4,37911.94,0.16,1085.78,Yes
ORD-102104,2023-10-06,2023-10-11,CUST-1293,PROD-448,Fashion,Women Clothing,1,38233.81,0.18,1566.97,No
ORD-102105,2023-09-29,2023-10-03,CUST-1233,PROD-260,Home & Kitchen,Cookware,2,38484.11,0.06,632.92,No
ORD-102106,2023-05-29,2023-05-30,CUST-1218,PROD-324,Fashion,Footwear,2,45824.97,0.29,6221.5,Yes
ORD-102107,2024-12-12,2024-12-15,CUST-1095,PROD-403,Books,Education,4,28644.64,0.02,1608.68,Yes
ORD-102108,2024-01-05,2024-01-10,CUST-1165,PROD-469,Books,Education,3,16286.63,0.05,-1333.11,Yes
ORD-102109,2023-01-29,2023-02-03,CUST-1261,PROD-390,Books,Education,5,32892.39,0.26,1153.56,No
ORD-102110,2024-12-04,2024-12-07,CUST-1265,PROD-469,Beauty,Makeup,1,8953.01,0.27,-444.37,No
ORD-102111,2024-11-12,2024-11-17,CUST-1209,PROD-233,Electronics,Smartwatch,3,12172.37,0.18,1243.88,No
